Non-BRTS,YE-632-D,YE-632-D-132,132,I-5523,22.3142226,39.0963184,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-633-D,YE-633-D-133,133,I-5543,22.3120232,39.0964308,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-634-D,YE-634-D-134,134,I-5608,22.3146431,39.0941964,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-635-D,YE-635-D-135,135,I-5629,22.3089649,39.0939293,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-636-D,YE-636-D-136,136,I-5717,22.3134062,39.0930582,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-637-D,YE-637-D-137,137,I-5735,22.3109244,39.0933087,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-638-D,YE-638-D-138,138,I-5756,22.3072824,39.0936816,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-639-D,YE-639-D-139,139,Island Oasis,22.3082115,39.0944931,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-640-D,YE-640-D-140,140,I-519M,22.3194281,39.0937148,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-641-D,YE-641-D-141,141,Building 14,22.3067759,39.1063788,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-642-D,YE-642-D-142,142,ECC 3,22.3194464,39.1077154,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-643-D,YE-643-D-143,143,G-1041,22.3253001,39.1129041,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-644-D,YE-644-D-144,144,G-1113,22.3215960,39.1113523,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-645-D,YE-645-D-145,145,G-1122,22.3231100,39.1119367,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-646-D,YE-646-D-146,146,G-1138,22.3252297,39.1121197,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-647-D,YE-647-D-147,147,G-1183,22.3272572,39.1120494,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-648-D,YE-648-D-148,148,G-1230,22.3234545,39.1111163,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-649-D,YE-649-D-149,149,G-1242,22.3259195,39.1114276,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-650-D,YE-650-D-150,150,G-1317,22.3235563,39.1103008,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-651-D,YE-651-D-151,151,G-1364,22.3263205,39.1107075,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-652-D,YE-652-D-152,152,G-1369,22.3270225,39.1105020,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-653-D,YE-653-D-153,153,G-1449,22.3254382,39.1090718,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-654-D,YE-654-D-154,154,G-1681,22.3271210,39.1093751,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-655-D,YE-655-D-155,155,G-1914,22.3285869,39.1089359,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-656-D,YE-656-D-156,156,G-2015,22.3292223,39.1081975,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-657-D,YE-657-D-157,157,G-2039,22.3289444,39.1119538,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-658-D,YE-658-D-158,158,G-2246,22.3300123,39.1085880,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-659-D,YE-659-D-159,159,G-2254,22.3298086,39.1108630,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-660-D,YE-660-D-160,160,G-3414,22.3173529,39.1071736,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-661-D,YE-661-D-161,161,G-3439,22.3191661,39.1084679,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-662-D,YE-662-D-162,162,G-3441,22.3193624,39.1085683,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-663-D,YE-663-D-163,163,G-3445,22.3197001,39.1087363,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-664-D,YE-664-D-164,164,G-1441,22.3245607,39.1087407,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-665-D,YE-665-D-165,165,G-1520,22.3231081,39.1068022,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-666-D,YE-666-D-166,166,G-1608,22.3210623,39.1061654,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-667-D,YE-667-D-167,167,G-1621,22.3220778,39.1051611,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-668-D,YE-668-D-168,168,G-1637,22.3235476,39.1058925,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-669-D,YE-669-D-169,169,G-2138,22.3260041,39.1044188,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-670-D,YE-670-D-170,170,G-2206,22.3275891,39.1042525,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-671-D,YE-671-D-171,171,G-3045,22.3164047,39.1098938,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-672-D,YE-672-D-172,172,G-3107,22.3150938,39.1073686,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-673-D,YE-673-D-173,173,G-3151,22.3164898,39.1086796,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-674-D,YE-674-D-174,174,G-3176,22.3179733,39.1104274,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-675-D,YE-675-D-175,175,G-3193,22.3192662,39.1103723,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-676-D,YE-676-D-176,176,G-3213,22.3200838,39.1117633,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-677-D,YE-677-D-177,177,G-3320,22.3175420,39.1083567,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-678-D,YE-678-D-178,178,G-3631,22.3193865,39.1059024,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-679-D,YE-679-D-179,179,G-3644,22.3202241,39.1053985,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-680-D,YE-680-D-180,180,G-3706,22.3162552,39.1056197,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-681-D,YE-681-D-181,181,G-3727,22.3172779,39.1036273,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-682-D,YE-682-D-182,182,G-3770,22.3203375,39.1032972,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-683-D,YE-683-D-183,183,G-3801,22.3203079,39.1041380,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-684-D,YE-684-D-184,184,G-3811,22.3175314,39.1054415,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-685-D,YE-685-D-185,185,CSOB,22.3065093,39.1190932,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-686-D,YE-686-D-186,186,Central Production Unit,22.3048171,39.1205853,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-687-D,YE-687-D-187,187,Security Building & ID Office,22.3056458,39.1185957,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-688-D,YE-688-D-188,188,#2,24.6765756,46.9019110,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-689-D,YE-689-D-189,189,#3,24.6762505,46.9038829,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-690-D,YE-690-D-190,190,MC Bus Stop,24.7539598,46.8669298,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-691-D,YE-691-D-191,191,غير معروف,24.7526964,46.8598433,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-692-D,YE-692-D-192,192,Hospital Stop,24.7503859,46.8599625,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-693-D,YE-693-D-193,193,غير معروف,24.7511988,46.8609923,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-694-D,YE-694-D-194,194,غير معروف,24.7481349,46.8585237,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-695-D,YE-695-D-195,195,غير معروف,24.7542075,46.8572732,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-696-D,YE-696-D-196,196,غير معروف,24.7562501,46.8546796,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-697-D,YE-697-D-197,197,غير معروف,24.7593435,46.8561868,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-698-D,YE-698-D-198,198,غير معروف,24.7591409,46.8598568,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-699-D,YE-699-D-199,199,غير معروف,24.7526166,46.8597284,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-700-D,YE-700-D-200,200,غير معروف,24.7511251,46.8608436,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-701-D,YE-701-D-201,201,غير معروف,24.7543106,46.8571871,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-702-D,YE-702-D-202,202,غير معروف,24.7563422,46.8548013,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-703-D,YE-703-D-203,203,غير معروف,24.7592207,46.8562815,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-704-D,YE-704-D-204,204,غير معروف,24.7590243,46.8599379,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-705-D,YE-705-D-205,205,غير معروف,24.7609699,46.8633849,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-706-D,YE-706-D-206,206,غير معروف,24.7610987,46.8633038,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-707-D,YE-707-D-207,207,غير معروف,24.7626945,46.8658586,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-708-D,YE-708-D-208,208,غير معروف,24.7625778,46.8659262,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-709-D,YE-709-D-209,209,غير معروف,24.7644006,46.8686702,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-710-D,YE-710-D-210,210,غير معروف,24.7642779,46.8687311,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-711-D,YE-711-D-211,211,غير معروف,24.7517430,46.8709289,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-712-D,YE-712-D-212,212,غير معروف,24.7515773,46.8750044,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-713-D,YE-713-D-213,213,غير معروف,24.7514822,46.8765048,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-714-D,YE-714-D-214,214,غير معروف,24.7511937,46.8780762,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-715-D,YE-715-D-215,215,غير معروف,24.7517645,46.8801985,1,,,,,,,,,,,,,,,,
